questionId,title,titleSlug,difficulty,topic
2450,Number of Distinct Binary Strings After Applying Operations,number-of-distinct-binary-strings-after-applying-operations,MEDIUM,Strings
2451,Odd String Difference,odd-string-difference,EASY,Strings
2452,Words Within Two Edits of Dictionary,words-within-two-edits-of-dictionary,MEDIUM,Strings
2456,Most Popular Video Creator,most-popular-video-creator,MEDIUM,Strings
2468,Split Message Based on Limit,split-message-based-on-limit,HARD,Strings
2483,Minimum Penalty for a Shop,minimum-penalty-for-a-shop,MEDIUM,Strings
2486,Append Characters to String to Make Subsequence,append-characters-to-string-to-make-subsequence,MEDIUM,Strings
2489,Number of Substrings With Fixed Ratio,number-of-substrings-with-fixed-ratio,MEDIUM,Strings
2490,Circular Sentence,circular-sentence,EASY,Strings
2496,Maximum Value of a String in an Array,maximum-value-of-a-string-in-an-array,EASY,Strings
2506,Count Pairs Of Similar Strings,count-pairs-of-similar-strings,EASY,Strings
2512,Reward Top K Students,reward-top-k-students,MEDIUM,Strings
2514,Count Anagrams,count-anagrams,HARD,Strings
2515,Shortest Distance to Target String in a Circular Array,shortest-distance-to-target-string-in-a-circular-array,EASY,Strings
2516,Take K of Each Character From Left and Right,take-k-of-each-character-from-left-and-right,MEDIUM,Strings
2531,Make Number of Distinct Characters Equal,make-number-of-distinct-characters-equal,MEDIUM,Strings
2539,Count the Number of Good Subsequences,count-the-number-of-good-subsequences,MEDIUM,Strings
2546,Apply Bitwise Operations to Make Strings Equal,apply-bitwise-operations-to-make-strings-equal,MEDIUM,Strings
2559,Count Vowel Strings in Ranges,count-vowel-strings-in-ranges,MEDIUM,Strings
2564,Substring XOR Queries,substring-xor-queries,MEDIUM,Strings
2575,Find the Divisibility Array of a String,find-the-divisibility-array-of-a-string,MEDIUM,Strings
2586,Count the Number of Vowel Strings in Range,count-the-number-of-vowel-strings-in-range,EASY,Strings
2590,Design a Todo List,design-a-todo-list,MEDIUM,Strings
2609,Find the Longest Balanced Substring of a Binary String,find-the-longest-balanced-substring-of-a-binary-string,EASY,Strings
2663,Lexicographically Smallest Beautiful String,lexicographically-smallest-beautiful-string,HARD,Strings
2678,Number of Senior Citizens,number-of-senior-citizens,EASY,Strings
2697,Lexicographically Smallest Palindrome,lexicographically-smallest-palindrome,EASY,Strings
2710,Remove Trailing Zeros From a String,remove-trailing-zeros-from-a-string,EASY,Strings
2716,Minimize String Length,minimize-string-length,EASY,Strings
2730,Find the Longest Semi-Repetitive Substring,find-the-longest-semi-repetitive-substring,MEDIUM,Strings
2734,Lexicographically Smallest String After Substring Operation,lexicographically-smallest-string-after-substring-operation,MEDIUM,Strings
2743,Count Substrings Without Repeating Character,count-substrings-without-repeating-character,MEDIUM,Strings
2744,Find Maximum Number of String Pairs,find-maximum-number-of-string-pairs,EASY,Strings
2781,Length of the Longest Valid Substring,length-of-the-longest-valid-substring,HARD,Strings
2785,Sort Vowels in a String,sort-vowels-in-a-string,MEDIUM,Strings
2788,Split Strings by Separator,split-strings-by-separator,EASY,Strings
2800,Shortest String That Contains Three Strings,shortest-string-that-contains-three-strings,MEDIUM,Strings
2802,Find The K-th Lucky Number,find-the-k-th-lucky-number,MEDIUM,Strings
2810,Faulty Keyboard,faulty-keyboard,EASY,Strings
2825,Make String a Subsequence Using Cyclic Increments,make-string-a-subsequence-using-cyclic-increments,MEDIUM,Strings
2828,Check if a String Is an Acronym of Words,check-if-a-string-is-an-acronym-of-words,EASY,Strings
2833,Furthest Point From Origin,furthest-point-from-origin,EASY,Strings
2839,Check if Strings Can be Made Equal With Operations I,check-if-strings-can-be-made-equal-with-operations-i,EASY,Strings
2840,Check if Strings Can be Made Equal With Operations II,check-if-strings-can-be-made-equal-with-operations-ii,MEDIUM,Strings
2842,Count K-Subsequences of a String With Maximum Beauty,count-k-subsequences-of-a-string-with-maximum-beauty,HARD,Strings
2844,Minimum Operations to Make a Special Number,minimum-operations-to-make-a-special-number,MEDIUM,Strings
2864,Maximum Odd Binary Number,maximum-odd-binary-number,EASY,Strings
2868,The Wording Game,the-wording-game,HARD,Strings
2904,Shortest and Lexicographically Smallest Beautiful String,shortest-and-lexicographically-smallest-beautiful-string,MEDIUM,Strings
2914,Minimum Number of Changes to Make Binary String Beautiful,minimum-number-of-changes-to-make-binary-string-beautiful,MEDIUM,Strings
2933,High-Access Employees,high-access-employees,MEDIUM,Strings
2937,Make Three Strings Equal,make-three-strings-equal,EASY,Strings
2938,Separate Black and White Balls,separate-black-and-white-balls,MEDIUM,Strings
2942,Find Words Containing Character,find-words-containing-character,EASY,Strings
2947,Count Beautiful Substrings I,count-beautiful-substrings-i,MEDIUM,Strings
2949,Count Beautiful Substrings II,count-beautiful-substrings-ii,HARD,Strings
2950,Number of Divisible Substrings,number-of-divisible-substrings,MEDIUM,Strings
2953,Count Complete Substrings,count-complete-substrings,HARD,Strings
2955,Number of Same-End Substrings,number-of-same-end-substrings,MEDIUM,Strings
2976,Minimum Cost to Convert String I,minimum-cost-to-convert-string-i,MEDIUM,Strings
2983,Palindrome Rearrangement Queries,palindrome-rearrangement-queries,HARD,Strings
3014,Minimum Number of Pushes to Type Word I,minimum-number-of-pushes-to-type-word-i,EASY,Strings
3016,Minimum Number of Pushes to Type Word II,minimum-number-of-pushes-to-type-word-ii,MEDIUM,Strings
3019,Number of Changing Keys,number-of-changing-keys,EASY,Strings
3029,Minimum Time to Revert Word to Initial State I,minimum-time-to-revert-word-to-initial-state-i,MEDIUM,Strings
3031,Minimum Time to Revert Word to Initial State II,minimum-time-to-revert-word-to-initial-state-ii,HARD,Strings
3035,Maximum Palindromes After Operations,maximum-palindromes-after-operations,MEDIUM,Strings
3042,Count Prefix and Suffix Pairs I,count-prefix-and-suffix-pairs-i,EASY,Strings
3043,Find the Length of the Longest Common Prefix,find-the-length-of-the-longest-common-prefix,MEDIUM,Strings
3045,Count Prefix and Suffix Pairs II,count-prefix-and-suffix-pairs-ii,HARD,Strings
3076,Shortest Uncommon Substring in an Array,shortest-uncommon-substring-in-an-array,MEDIUM,Strings
3078,Match Alphanumerical Pattern in Matrix I,match-alphanumerical-pattern-in-matrix-i,MEDIUM,Strings
3081,Replace Question Marks in String to Minimize Its Value,replace-question-marks-in-string-to-minimize-its-value,MEDIUM,Strings
3083,Existence of a Substring in a String and Its Reverse,existence-of-a-substring-in-a-string-and-its-reverse,EASY,Strings
3084,Count Substrings Starting and Ending with Given Character,count-substrings-starting-and-ending-with-given-character,MEDIUM,Strings
3085,Minimum Deletions to Make String K-Special,minimum-deletions-to-make-string-k-special,MEDIUM,Strings
3088,Make String Anti-palindrome,make-string-anti-palindrome,HARD,Strings
3090,Maximum Length Substring With Two Occurrences,maximum-length-substring-with-two-occurrences,EASY,Strings
3093,Longest Common Suffix Queries,longest-common-suffix-queries,HARD,Strings
3104,Find Longest Self-Contained Substring,find-longest-self-contained-substring,HARD,Strings
3106,Lexicographically Smallest String After Operations With Constraint,lexicographically-smallest-string-after-operations-with-constraint,MEDIUM,Strings
3110,Score of a String,score-of-a-string,EASY,Strings
3114,Latest Time You Can Obtain After Replacing Characters,latest-time-you-can-obtain-after-replacing-characters,EASY,Strings
3119,Maximum Number of Potholes That Can Be Fixed,maximum-number-of-potholes-that-can-be-fixed,MEDIUM,Strings
3120,Count the Number of Special Characters I,count-the-number-of-special-characters-i,EASY,Strings
3121,Count the Number of Special Characters II,count-the-number-of-special-characters-ii,MEDIUM,Strings
3125,Maximum Number That Makes Result of Bitwise AND Zero,maximum-number-that-makes-result-of-bitwise-and-zero,MEDIUM,Strings
3136,Valid Word,valid-word,EASY,Strings
3137,Minimum Number of Operations to Make Word K-Periodic,minimum-number-of-operations-to-make-word-k-periodic,MEDIUM,Strings
3138,Minimum Length of Anagram Concatenation,minimum-length-of-anagram-concatenation,MEDIUM,Strings
3146,Permutation Difference between Two Strings,permutation-difference-between-two-strings,EASY,Strings
3163,String Compression III,string-compression-iii,MEDIUM,Strings
3167,Better Compression of String,better-compression-of-string,MEDIUM,Strings
3168,Minimum Number of Chairs in a Waiting Room,minimum-number-of-chairs-in-a-waiting-room,EASY,Strings
3210,Find the Encrypted String,find-the-encrypted-string,EASY,Strings
3216,Lexicographically Smallest String After a Swap,lexicographically-smallest-string-after-a-swap,EASY,Strings
3223,Minimum Length of String After Operations,minimum-length-of-string-after-operations,MEDIUM,Strings
3227,Vowels Game in a String,vowels-game-in-a-string,MEDIUM,Strings
3228,Maximum Number of Operations to Move Ones to the End,maximum-number-of-operations-to-move-ones-to-the-end,MEDIUM,Strings
3234,Count the Number of Substrings With Dominant Ones,count-the-number-of-substrings-with-dominant-ones,MEDIUM,Strings
3248,Snake in Matrix,snake-in-matrix,EASY,Strings
3258,Count Substrings That Satisfy K-Constraint I,count-substrings-that-satisfy-k-constraint-i,EASY,Strings
3271,Hash Divided String,hash-divided-string,MEDIUM,Strings
3274,Check if Two Chessboard Squares Have the Same Color,check-if-two-chessboard-squares-have-the-same-color,EASY,Strings
3279,Maximum Total Area Occupied by Pistons,maximum-total-area-occupied-by-pistons,HARD,Strings
3280,Convert Date to Binary,convert-date-to-binary,EASY,Strings
3295,Report Spam Message,report-spam-message,MEDIUM,Strings
3297,Count Substrings That Can Be Rearranged to Contain a String I,count-substrings-that-can-be-rearranged-to-contain-a-string-i,MEDIUM,Strings
3298,Count Substrings That Can Be Rearranged to Contain a String II,count-substrings-that-can-be-rearranged-to-contain-a-string-ii,HARD,Strings
3303,Find the Occurrence of First Almost Equal Substring,find-the-occurrence-of-first-almost-equal-substring,HARD,Strings
3305,Count of Substrings Containing Every Vowel and K Consonants I,count-of-substrings-containing-every-vowel-and-k-consonants-i,MEDIUM,Strings
3306,Count of Substrings Containing Every Vowel and K Consonants II,count-of-substrings-containing-every-vowel-and-k-consonants-ii,MEDIUM,Strings
3324,Find the Sequence of Strings Appeared on the Screen,find-the-sequence-of-strings-appeared-on-the-screen,MEDIUM,Strings
3325,Count Substrings With K-Frequency Characters I,count-substrings-with-k-frequency-characters-i,MEDIUM,Strings
3329,Count Substrings With K-Frequency Characters II,count-substrings-with-k-frequency-characters-ii,HARD,Strings
3330,Find the Original Typed String I,find-the-original-typed-string-i,EASY,Strings
3340,Check Balanced String,check-balanced-string,EASY,Strings
3361,Shift Distance Between Two Strings,shift-distance-between-two-strings,MEDIUM,Strings
3365,Rearrange K Substrings to Form Target String,rearrange-k-substrings-to-form-target-string,MEDIUM,Strings
3403,Find the Lexicographically Largest String From the Box I,find-the-lexicographically-largest-string-from-the-box-i,MEDIUM,Strings
3406,Find the Lexicographically Largest String From the Box II,find-the-lexicographically-largest-string-from-the-box-ii,HARD,Strings
3407,Substring Matching Pattern,substring-matching-pattern,EASY,Strings
3438,Find Valid Pair of Adjacent Digits in String,find-valid-pair-of-adjacent-digits-in-string,EASY,Strings
3442,Maximum Difference Between Even and Odd Frequency I,maximum-difference-between-even-and-odd-frequency-i,EASY,Strings
3443,Maximum Manhattan Distance After K Changes,maximum-manhattan-distance-after-k-changes,MEDIUM,Strings
3445,Maximum Difference Between Even and Odd Frequency II,maximum-difference-between-even-and-odd-frequency-ii,HARD,Strings
3456,Find Special Substring of Length K,find-special-substring-of-length-k,EASY,Strings
3460,Longest Common Prefix After at Most One Removal,longest-common-prefix-after-at-most-one-removal,MEDIUM,Strings
3461,Check If Digits Are Equal in String After Operations I,check-if-digits-are-equal-in-string-after-operations-i,EASY,Strings
3463,Check If Digits Are Equal in String After Operations II,check-if-digits-are-equal-in-string-after-operations-ii,HARD,Strings
3474,Lexicographically Smallest Generated String,lexicographically-smallest-generated-string,HARD,Strings
3484,Design Spreadsheet,design-spreadsheet,MEDIUM,Strings
3485,Longest Common Prefix of K Strings After Removal,longest-common-prefix-of-k-strings-after-removal,HARD,Strings
3491,Phone Number Prefix,phone-number-prefix,EASY,Strings
3498,Reverse Degree of a String,reverse-degree-of-a-string,EASY,Strings
3499,Maximize Active Section with Trade I,maximize-active-section-with-trade-i,MEDIUM,Strings
3517,Smallest Palindromic Rearrangement I,smallest-palindromic-rearrangement-i,MEDIUM,Strings
3518,Smallest Palindromic Rearrangement II,smallest-palindromic-rearrangement-ii,HARD,Strings
3522,Calculate Score After Performing Instructions,calculate-score-after-performing-instructions,MEDIUM,Strings
3527,Find the Most Common Response,find-the-most-common-response,MEDIUM,Strings
3529,Count Cells in Overlapping Horizontal and Vertical Substrings,count-cells-in-overlapping-horizontal-and-vertical-substrings,MEDIUM,Strings
3541,Find Most Frequent Vowel and Consonant,find-most-frequent-vowel-and-consonant,EASY,Strings
3545,Minimum Deletions for At Most K Distinct Characters,minimum-deletions-for-at-most-k-distinct-characters,EASY,Strings
3556,Sum of Largest Prime Substrings,sum-of-largest-prime-substrings,MEDIUM,Strings
3571,Find the Shortest Superstring II,find-the-shortest-superstring-ii,EASY,Strings
3581,Count Odd Letters from Number,count-odd-letters-from-number,EASY,Strings
3582,Generate Tag for Video Caption,generate-tag-for-video-caption,EASY,Strings
3597,Partition String ,partition-string,MEDIUM,Strings
3598,Longest Common Prefix Between Adjacent Strings After Removals,longest-common-prefix-between-adjacent-strings-after-removals,MEDIUM,Strings
3602,Hexadecimal and Hexatrigesimal Conversion,hexadecimal-and-hexatrigesimal-conversion,EASY,Strings
3606,Coupon Code Validator,coupon-code-validator,EASY,Strings
3612,Process String with Special Operations I,process-string-with-special-operations-i,MEDIUM,Strings
3614,Process String with Special Operations II,process-string-with-special-operations-ii,HARD,Strings
3662,Filter Characters by Frequency,filter-characters-by-frequency,EASY,Strings
3664,Two-Letter Card Game,two-letter-card-game,MEDIUM,Strings
3675,Minimum Operations to Transform String,minimum-operations-to-transform-string,MEDIUM,Strings
3692,Majority Frequency Characters,majority-frequency-characters,EASY,Strings
3694,Distinct Points Reachable After Substring Removal,distinct-points-reachable-after-substring-removal,MEDIUM,Strings
3696,Maximum Distance Between Unequal Words in Array I,maximum-distance-between-unequal-words-in-array-i,EASY,Strings
3706,Maximum Distance Between Unequal Words in Array II,maximum-distance-between-unequal-words-in-array-ii,MEDIUM,Strings
3707,Equal Score Substrings,equal-score-substrings,EASY,Strings
